fecha_utc,tienda,tipo,pagina,url,metodo,http_status,bytes,titulo,productos,motivo,archivo_html
2026-09-26T11:55:30.726890+00:00,UruguayDigital PS5,uruguaydigital,5,https://juegosdigitalesuruguay.com/categorias/juegos-digitales-ps5?pagina=5,playwright,200,333379,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_ps5/p5_playwright_http200.html
2026-09-26T11:55:36.188848+00:00,UruguayDigital PS5,uruguaydigital,6,https://juegosdigitalesuruguay.com/categorias/juegos-digitales-ps5?pagina=6,playwright,200,333431,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_ps5/p6_playwright_http200.html
2026-09-26T11:55:41.605766+00:00,UruguayDigital PS5,uruguaydigital,7,https://juegosdigitalesuruguay.com/categorias/juegos-digitales-ps5?pagina=7,playwright,200,333394,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_ps5/p7_playwright_http200.html
2026-09-26T11:55:47.101417+00:00,UruguayDigital PS5,uruguaydigital,8,https://juegosdigitalesuruguay.com/categorias/juegos-digitales-ps5?pagina=8,playwright,200,333431,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_ps5/p8_playwright_http200.html
2026-09-26T11:55:52.419899+00:00,UruguayDigital PS5,uruguaydigital,9,https://juegosdigitalesuruguay.com/categorias/juegos-digitales-ps5?pagina=9,playwright,200,333379,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_ps5/p9_playwright_http200.html
2026-09-26T11:55:57.822453+00:00,UruguayDigital PS5,uruguaydigital,10,https://juegosdigitalesuruguay.com/categorias/juegos-digitales-ps5?pagina=10,playwright,200,333336,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_ps5/p10_playwright_http200.html
2026-09-26T11:56:03.305680+00:00,UruguayDigital PS5,uruguaydigital,11,https://juegosdigitalesuruguay.com/categorias/juegos-digitales-ps5?pagina=11,playwright,200,333439,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_ps5/p11_playwright_http200.html
2026-09-26T11:56:08.745318+00:00,UruguayDigital PS5,uruguaydigital,12,https://juegosdigitalesuruguay.com/categorias/juegos-digitales-ps5?pagina=12,playwright,200,333397,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_ps5/p12_playwright_http200.html
2026-09-26T11:56:14.140666+00:00,UruguayDigital PS5,uruguaydigital,13,https://juegosdigitalesuruguay.com/categorias/juegos-digitales-ps5?pagina=13,playwright,200,333397,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_ps5/p13_playwright_http200.html
2026-09-26T11:56:19.582082+00:00,UruguayDigital PS5,uruguaydigital,14,https://juegosdigitalesuruguay.com/categorias/juegos-digitales-ps5?pagina=14,playwright,200,333434,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_ps5/p14_playwright_http200.html
2026-09-26T11:56:24.981026+00:00,UruguayDigital PS5,uruguaydigital,15,https://juegosdigitalesuruguay.com/categorias/juegos-digitales-ps5?pagina=15,playwright,200,333397,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_ps5/p15_playwright_http200.html
2026-09-26T11:56:30.391593+00:00,UruguayDigital PS5,uruguaydigital,16,https://juegosdigitalesuruguay.com/categorias/juegos-digitales-ps5?pagina=16,playwright,200,333439,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_ps5/p16_playwright_http200.html
2026-09-26T11:56:35.773778+00:00,UruguayDigital PS5,uruguaydigital,17,https://juegosdigitalesuruguay.com/categorias/juegos-digitales-ps5?pagina=17,playwright,200,333397,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_ps5/p17_playwright_http200.html
2026-09-26T11:56:41.195463+00:00,UruguayDigital PS5,uruguaydigital,18,https://juegosdigitalesuruguay.com/categorias/juegos-digitales-ps5?pagina=18,playwright,200,333434,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_ps5/p18_playwright_http200.html
2026-09-26T11:56:46.732109+00:00,UruguayDigital PS5,uruguaydigital,19,https://juegosdigitalesuruguay.com/categorias/juegos-digitales-ps5?pagina=19,playwright,200,333467,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_ps5/p19_playwright_http200.html
2026-09-26T11:56:52.061739+00:00,UruguayDigital PS5,uruguaydigital,20,https://juegosdigitalesuruguay.com/categorias/juegos-digitales-ps5?pagina=20,playwright,200,333467,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_ps5/p20_playwright_http200.html
2026-09-26T11:56:57.523674+00:00,UruguayDigital PS5,uruguaydigital,21,https://juegosdigitalesuruguay.com/categorias/juegos-digitales-ps5?pagina=21,playwright,200,333434,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_ps5/p21_playwright_http200.html
2026-09-26T11:57:02.966568+00:00,UruguayDigital PS5,uruguaydigital,22,https://juegosdigitalesuruguay.com/categorias/juegos-digitales-ps5?pagina=22,playwright,200,333382,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_ps5/p22_playwright_http200.html
2026-09-26T11:57:08.385939+00:00,UruguayDigital PS5,uruguaydigital,23,https://juegosdigitalesuruguay.com/categorias/juegos-digitales-ps5?pagina=23,playwright,200,333437,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_ps5/p23_playwright_http200.html
2026-09-26T11:57:13.726148+00:00,UruguayDigital PS5,uruguaydigital,24,https://juegosdigitalesuruguay.com/categorias/juegos-digitales-ps5?pagina=24,playwright,200,333437,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_ps5/p24_playwright_http200.html
2026-09-26T11:57:19.310128+00:00,UruguayDigital PS5,uruguaydigital,25,https://juegosdigitalesuruguay.com/categorias/juegos-digitales-ps5?pagina=25,playwright,200,333434,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_ps5/p25_playwright_http200.html
2026-09-26T11:57:24.602025+00:00,UruguayDigital PS5,uruguaydigital,26,https://juegosdigitalesuruguay.com/categorias/juegos-digitales-ps5?pagina=26,playwright,200,333434,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_ps5/p26_playwright_http200.html
2026-09-26T11:57:30.096065+00:00,UruguayDigital PS5,uruguaydigital,27,https://juegosdigitalesuruguay.com/categorias/juegos-digitales-ps5?pagina=27,playwright,200,333434,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_ps5/p27_playwright_http200.html
2026-09-26T11:57:35.403712+00:00,UruguayDigital PS5,uruguaydigital,28,https://juegosdigitalesuruguay.com/categorias/juegos-digitales-ps5?pagina=28,playwright,200,333434,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_ps5/p28_playwright_http200.html
2026-09-26T11:57:40.765198+00:00,UruguayDigital PS5,uruguaydigital,29,https://juegosdigitalesuruguay.com/categorias/juegos-digitales-ps5?pagina=29,playwright,200,333333,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_ps5/p29_playwright_http200.html
2026-09-26T11:57:46.120751+00:00,UruguayDigital PS5,uruguaydigital,30,https://juegosdigitalesuruguay.com/categorias/juegos-digitales-ps5?pagina=30,playwright,200,333333,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_ps5/p30_playwright_http200.html
2026-09-26T11:57:52.986043+00:00,UruguayDigital PS5,RESUMEN,,,,,,,0,SIN PRODUCTOS / REQUIERE PARSER,
2026-09-26T11:57:57.907015+00:00,UruguayDigital PSN Plus,uruguaydigital,1,https://juegosdigitalesuruguay.com/categorias/cuenta-psn-plus-global,playwright,200,290764,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_psn_plus/p1_playwright_http200.html
2026-09-26T11:58:02.908226+00:00,UruguayDigital PSN Plus,uruguaydigital,2,https://juegosdigitalesuruguay.com/categorias/cuenta-psn-plus-global?pagina=2,playwright,200,290766,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_psn_plus/p2_playwright_http200.html
2026-09-26T11:58:08.014833+00:00,UruguayDigital PSN Plus,uruguaydigital,3,https://juegosdigitalesuruguay.com/categorias/cuenta-psn-plus-global?pagina=3,playwright,200,290794,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_psn_plus/p3_playwright_http200.html
2026-09-26T11:58:13.050311+00:00,UruguayDigital PSN Plus,uruguaydigital,4,https://juegosdigitalesuruguay.com/categorias/cuenta-psn-plus-global?pagina=4,playwright,200,290724,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_psn_plus/p4_playwright_http200.html
2026-09-26T11:58:18.123982+00:00,UruguayDigital PSN Plus,uruguaydigital,5,https://juegosdigitalesuruguay.com/categorias/cuenta-psn-plus-global?pagina=5,playwright,200,290764,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_psn_plus/p5_playwright_http200.html
2026-09-26T11:58:23.248622+00:00,UruguayDigital PSN Plus,uruguaydigital,6,https://juegosdigitalesuruguay.com/categorias/cuenta-psn-plus-global?pagina=6,playwright,200,290724,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_psn_plus/p6_playwright_http200.html
2026-09-26T11:58:28.246705+00:00,UruguayDigital PSN Plus,uruguaydigital,7,https://juegosdigitalesuruguay.com/categorias/cuenta-psn-plus-global?pagina=7,playwright,200,290761,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_psn_plus/p7_playwright_http200.html
2026-09-26T11:58:33.247609+00:00,UruguayDigital PSN Plus,uruguaydigital,8,https://juegosdigitalesuruguay.com/categorias/cuenta-psn-plus-global?pagina=8,playwright,200,290764,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_psn_plus/p8_playwright_http200.html
2026-09-26T11:58:38.379964+00:00,UruguayDigital PSN Plus,uruguaydigital,9,https://juegosdigitalesuruguay.com/categorias/cuenta-psn-plus-global?pagina=9,playwright,200,290766,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_psn_plus/p9_playwright_http200.html
2026-09-26T11:58:43.399893+00:00,UruguayDigital PSN Plus,uruguaydigital,10,https://juegosdigitalesuruguay.com/categorias/cuenta-psn-plus-global?pagina=10,playwright,200,290764,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_psn_plus/p10_playwright_http200.html
2026-09-26T11:58:48.463359+00:00,UruguayDigital PSN Plus,uruguaydigital,11,https://juegosdigitalesuruguay.com/categorias/cuenta-psn-plus-global?pagina=11,playwright,200,290766,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_psn_plus/p11_playwright_http200.html
2026-09-26T11:58:53.560270+00:00,UruguayDigital PSN Plus,uruguaydigital,12,https://juegosdigitalesuruguay.com/categorias/cuenta-psn-plus-global?pagina=12,playwright,200,290761,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_psn_plus/p12_playwright_http200.html
2026-09-26T11:58:58.529167+00:00,UruguayDigital PSN Plus,uruguaydigital,13,https://juegosdigitalesuruguay.com/categorias/cuenta-psn-plus-global?pagina=13,playwright,200,290764,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_psn_plus/p13_playwright_http200.html
2026-09-26T11:59:03.563913+00:00,UruguayDigital PSN Plus,uruguaydigital,14,https://juegosdigitalesuruguay.com/categorias/cuenta-psn-plus-global?pagina=14,playwright,200,290693,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_psn_plus/p14_playwright_http200.html
2026-09-26T11:59:08.689398+00:00,UruguayDigital PSN Plus,uruguaydigital,15,https://juegosdigitalesuruguay.com/categorias/cuenta-psn-plus-global?pagina=15,playwright,200,290709,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_psn_plus/p15_playwright_http200.html
2026-09-26T11:59:13.760751+00:00,UruguayDigital PSN Plus,uruguaydigital,16,https://juegosdigitalesuruguay.com/categorias/cuenta-psn-plus-global?pagina=16,playwright,200,290709,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_psn_plus/p16_playwright_http200.html
2026-09-26T11:59:18.781148+00:00,UruguayDigital PSN Plus,uruguaydigital,17,https://juegosdigitalesuruguay.com/categorias/cuenta-psn-plus-global?pagina=17,playwright,200,290761,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_psn_plus/p17_playwright_http200.html
2026-09-26T11:59:23.856847+00:00,UruguayDigital PSN Plus,uruguaydigital,18,https://juegosdigitalesuruguay.com/categorias/cuenta-psn-plus-global?pagina=18,playwright,200,290709,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_psn_plus/p18_playwright_http200.html
2026-09-26T11:59:28.903422+00:00,UruguayDigital PSN Plus,uruguaydigital,19,https://juegosdigitalesuruguay.com/categorias/cuenta-psn-plus-global?pagina=19,playwright,200,290794,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_psn_plus/p19_playwright_http200.html
2026-09-26T11:59:33.949565+00:00,UruguayDigital PSN Plus,uruguaydigital,20,https://juegosdigitalesuruguay.com/categorias/cuenta-psn-plus-global?pagina=20,playwright,200,290761,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_psn_plus/p20_playwright_http200.html
2026-09-26T11:59:39.056796+00:00,UruguayDigital PSN Plus,uruguaydigital,21,https://juegosdigitalesuruguay.com/categorias/cuenta-psn-plus-global?pagina=21,playwright,200,290623,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_psn_plus/p21_playwright_http200.html
2026-09-26T11:59:44.066334+00:00,UruguayDigital PSN Plus,uruguaydigital,22,https://juegosdigitalesuruguay.com/categorias/cuenta-psn-plus-global?pagina=22,playwright,200,290663,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_psn_plus/p22_playwright_http200.html
2026-09-26T11:59:49.079261+00:00,UruguayDigital PSN Plus,uruguaydigital,23,https://juegosdigitalesuruguay.com/categorias/cuenta-psn-plus-global?pagina=23,playwright,200,290794,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_psn_plus/p23_playwright_http200.html
2026-09-26T11:59:54.162714+00:00,UruguayDigital PSN Plus,uruguaydigital,24,https://juegosdigitalesuruguay.com/categorias/cuenta-psn-plus-global?pagina=24,playwright,200,290761,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_psn_plus/p24_playwright_http200.html
2026-09-26T11:59:59.163046+00:00,UruguayDigital PSN Plus,uruguaydigital,25,https://juegosdigitalesuruguay.com/categorias/cuenta-psn-plus-global?pagina=25,playwright,200,290761,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_psn_plus/p25_playwright_http200.html
2026-09-26T12:00:04.299702+00:00,UruguayDigital PSN Plus,uruguaydigital,26,https://juegosdigitalesuruguay.com/categorias/cuenta-psn-plus-global?pagina=26,playwright,200,290724,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_psn_plus/p26_playwright_http200.html
2026-09-26T12:00:09.427361+00:00,UruguayDigital PSN Plus,uruguaydigital,27,https://juegosdigitalesuruguay.com/categorias/cuenta-psn-plus-global?pagina=27,playwright,200,290761,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_psn_plus/p27_playwright_http200.html
2026-09-26T12:00:14.456809+00:00,UruguayDigital PSN Plus,uruguaydigital,28,https://juegosdigitalesuruguay.com/categorias/cuenta-psn-plus-global?pagina=28,playwright,200,290761,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_psn_plus/p28_playwright_http200.html
2026-09-26T12:00:19.497272+00:00,UruguayDigital PSN Plus,uruguaydigital,29,https://juegosdigitalesuruguay.com/categorias/cuenta-psn-plus-global?pagina=29,playwright,200,290794,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_psn_plus/p29_playwright_http200.html
2026-09-26T12:00:24.589068+00:00,UruguayDigital PSN Plus,uruguaydigital,30,https://juegosdigitalesuruguay.com/categorias/cuenta-psn-plus-global?pagina=30,playwright,200,290665,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_psn_plus/p30_playwright_http200.html
2026-09-26T12:00:30.492506+00:00,UruguayDigital PSN Plus,RESUMEN,,,,,,,0,SIN PRODUCTOS / REQUIERE PARSER,
2026-09-26T12:00:35.825751+00:00,UruguayDigital Switch1,uruguaydigital,1,https://juegosdigitalesuruguay.com/categorias/nintendo-switch/juegos-nintendo-switch,playwright,200,334638,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch1/p1_playwright_http200.html
2026-09-26T12:00:40.990049+00:00,UruguayDigital Switch1,uruguaydigital,2,https://juegosdigitalesuruguay.com/categorias/nintendo-switch/juegos-nintendo-switch?pagina=2,playwright,200,334660,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch1/p2_playwright_http200.html
2026-09-26T12:00:46.250219+00:00,UruguayDigital Switch1,uruguaydigital,3,https://juegosdigitalesuruguay.com/categorias/nintendo-switch/juegos-nintendo-switch?pagina=3,playwright,200,334608,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch1/p3_playwright_http200.html
2026-09-26T12:00:51.563330+00:00,UruguayDigital Switch1,uruguaydigital,4,https://juegosdigitalesuruguay.com/categorias/nintendo-switch/juegos-nintendo-switch?pagina=4,playwright,200,334659,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch1/p4_playwright_http200.html
2026-09-26T12:00:56.791701+00:00,UruguayDigital Switch1,uruguaydigital,5,https://juegosdigitalesuruguay.com/categorias/nintendo-switch/juegos-nintendo-switch?pagina=5,playwright,200,334656,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch1/p5_playwright_http200.html
2026-09-26T12:01:01.929083+00:00,UruguayDigital Switch1,uruguaydigital,6,https://juegosdigitalesuruguay.com/categorias/nintendo-switch/juegos-nintendo-switch?pagina=6,playwright,200,334656,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch1/p6_playwright_http200.html
2026-09-26T12:01:07.105476+00:00,UruguayDigital Switch1,uruguaydigital,7,https://juegosdigitalesuruguay.com/categorias/nintendo-switch/juegos-nintendo-switch?pagina=7,playwright,200,334656,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch1/p7_playwright_http200.html
2026-09-26T12:01:12.246797+00:00,UruguayDigital Switch1,uruguaydigital,8,https://juegosdigitalesuruguay.com/categorias/nintendo-switch/juegos-nintendo-switch?pagina=8,playwright,200,334659,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch1/p8_playwright_http200.html
2026-09-26T12:01:17.542316+00:00,UruguayDigital Switch1,uruguaydigital,9,https://juegosdigitalesuruguay.com/categorias/nintendo-switch/juegos-nintendo-switch?pagina=9,playwright,200,334656,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch1/p9_playwright_http200.html
2026-09-26T12:01:22.700978+00:00,UruguayDigital Switch1,uruguaydigital,10,https://juegosdigitalesuruguay.com/categorias/nintendo-switch/juegos-nintendo-switch?pagina=10,playwright,200,334558,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch1/p10_playwright_http200.html
2026-09-26T12:01:27.795178+00:00,UruguayDigital Switch1,uruguaydigital,11,https://juegosdigitalesuruguay.com/categorias/nintendo-switch/juegos-nintendo-switch?pagina=11,playwright,200,334662,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch1/p11_playwright_http200.html
2026-09-26T12:01:33.027813+00:00,UruguayDigital Switch1,uruguaydigital,12,https://juegosdigitalesuruguay.com/categorias/nintendo-switch/juegos-nintendo-switch?pagina=12,playwright,200,334692,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch1/p12_playwright_http200.html
2026-09-26T12:01:38.228849+00:00,UruguayDigital Switch1,uruguaydigital,13,https://juegosdigitalesuruguay.com/categorias/nintendo-switch/juegos-nintendo-switch?pagina=13,playwright,200,334607,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch1/p13_playwright_http200.html
2026-09-26T12:01:43.398321+00:00,UruguayDigital Switch1,uruguaydigital,14,https://juegosdigitalesuruguay.com/categorias/nintendo-switch/juegos-nintendo-switch?pagina=14,playwright,200,334659,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch1/p14_playwright_http200.html
2026-09-26T12:01:48.583878+00:00,UruguayDigital Switch1,uruguaydigital,15,https://juegosdigitalesuruguay.com/categorias/nintendo-switch/juegos-nintendo-switch?pagina=15,playwright,200,334659,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch1/p15_playwright_http200.html
2026-09-26T12:01:53.775866+00:00,UruguayDigital Switch1,uruguaydigital,16,https://juegosdigitalesuruguay.com/categorias/nintendo-switch/juegos-nintendo-switch?pagina=16,playwright,200,334659,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch1/p16_playwright_http200.html
2026-09-26T12:01:58.974187+00:00,UruguayDigital Switch1,uruguaydigital,17,https://juegosdigitalesuruguay.com/categorias/nintendo-switch/juegos-nintendo-switch?pagina=17,playwright,200,334659,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch1/p17_playwright_http200.html
2026-09-26T12:02:04.260358+00:00,UruguayDigital Switch1,uruguaydigital,18,https://juegosdigitalesuruguay.com/categorias/nintendo-switch/juegos-nintendo-switch?pagina=18,playwright,200,334692,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch1/p18_playwright_http200.html
2026-09-26T12:02:09.505701+00:00,UruguayDigital Switch1,uruguaydigital,19,https://juegosdigitalesuruguay.com/categorias/nintendo-switch/juegos-nintendo-switch?pagina=19,playwright,200,334659,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch1/p19_playwright_http200.html
2026-09-26T12:02:14.762070+00:00,UruguayDigital Switch1,uruguaydigital,20,https://juegosdigitalesuruguay.com/categorias/nintendo-switch/juegos-nintendo-switch?pagina=20,playwright,200,334607,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch1/p20_playwright_http200.html
2026-09-26T12:02:19.983939+00:00,UruguayDigital Switch1,uruguaydigital,21,https://juegosdigitalesuruguay.com/categorias/nintendo-switch/juegos-nintendo-switch?pagina=21,playwright,200,334659,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch1/p21_playwright_http200.html
2026-09-26T12:02:25.188393+00:00,UruguayDigital Switch1,uruguaydigital,22,https://juegosdigitalesuruguay.com/categorias/nintendo-switch/juegos-nintendo-switch?pagina=22,playwright,200,334659,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch1/p22_playwright_http200.html
2026-09-26T12:02:30.395729+00:00,UruguayDigital Switch1,uruguaydigital,23,https://juegosdigitalesuruguay.com/categorias/nintendo-switch/juegos-nintendo-switch?pagina=23,playwright,200,334659,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch1/p23_playwright_http200.html
2026-09-26T12:02:35.516525+00:00,UruguayDigital Switch1,uruguaydigital,24,https://juegosdigitalesuruguay.com/categorias/nintendo-switch/juegos-nintendo-switch?pagina=24,playwright,200,334662,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch1/p24_playwright_http200.html
2026-09-26T12:02:40.641707+00:00,UruguayDigital Switch1,uruguaydigital,25,https://juegosdigitalesuruguay.com/categorias/nintendo-switch/juegos-nintendo-switch?pagina=25,playwright,200,334659,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch1/p25_playwright_http200.html
2026-09-26T12:02:45.954169+00:00,UruguayDigital Switch1,uruguaydigital,26,https://juegosdigitalesuruguay.com/categorias/nintendo-switch/juegos-nintendo-switch?pagina=26,playwright,200,334664,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch1/p26_playwright_http200.html
2026-09-26T12:02:51.073511+00:00,UruguayDigital Switch1,uruguaydigital,27,https://juegosdigitalesuruguay.com/categorias/nintendo-switch/juegos-nintendo-switch?pagina=27,playwright,200,334662,"Juegos Digitales Uruguay | PS5, PS4, Xbox y Switch Baratos",,,cuarentena_raw/uruguaydigital_switch1/p27_playwright_http200.html
